Date,Time,Price,Action,Position Type,Trade Price,Total Money,Total Point
2023-01-03,09:50:00,1012.1,Open,LONG,1012.1,40000000.0,
2023-01-03,10:25:00,1013.0,Close,None,1013.0,40043000.0,43000.00000000001
2023-01-03,13:15:00,1020.2,Open,LONG,1020.2,40043000.0,
2023-01-04,10:55:00,1047.4,Close,None,1047.4,42716000.0,2716000.0
2023-01-05,09:05:00,1047.0,Open,LONG,1047.0,42716000.0,
2023-01-05,10:40:00,1048.6,Close,None,1048.6,42829000.0,2829000.0
2023-01-05,13:50:00,1055.0,Open,LONG,1055.0,42829000.0,
2023-01-06,09:00:00,1051.4,Close,None,1051.4,42422000.0,2422000.0
2023-01-06,09:30:00,1053.7,Open,LONG,1053.7,42422000.0,
2023-01-06,13:10:00,1061.8,Close,None,1061.8,43185000.0,3185000.0
2023-01-06,13:45:00,1056.5,Open,SHORT,1056.5,43185000.0,
2023-01-09,09:00:00,1060.0,Close,None,1060.0,42788000.0,2788000.0
2023-01-09,09:20:00,1058.5,Open,LONG,1058.5,42788000.0,
2023-01-09,09:45:00,1057.6,Close,None,1057.6,42651000.0,2651000.0
2023-01-09,10:30:00,1062.7,Open,LONG,1062.7,42651000.0,
2023-01-09,10:40:00,1059.7,Close,None,1059.7,42304000.0,2304000.0
2023-01-09,13:05:00,1057.0,Open,SHORT,1057.0,42304000.0,
2023-01-10,09:00:00,1055.0,Close,None,1055.0,42457000.0,2457000.0
2023-01-10,10:05:00,1053.0,Open,SHORT,1053.0,42457000.0,
2023-01-10,13:05:00,1052.5,Close,None,1052.5,42460000.0,2460000.0
2023-01-10,13:45:00,1059.2,Open,LONG,1059.2,42460000.0,
2023-01-10,14:00:00,1054.7,Close,None,1054.7,41963000.0,1963000.0
2023-01-10,14:15:00,1057.2,Open,LONG,1057.2,41963000.0,
2023-01-10,14:20:00,1054.3,Close,None,1054.3,41626000.0,1626000.0
2023-01-11,09:00:00,1062.6,Open,LONG,1062.6,41626000.0,
2023-01-11,13:20:00,1069.2,Close,None,1069.2,42239000.0,2239000.0
2023-01-11,13:45:00,1065.8,Open,SHORT,1065.8,42239000.0,
2023-01-12,09:00:00,1065.9,Close,None,1065.9,42182000.0,2182000.0
2023-01-12,09:40:00,1067.1,Open,LONG,1067.1,42182000.0,
2023-01-12,10:05:00,1066.3,Close,None,1066.3,42055000.0,2055000.0
2023-01-12,10:15:00,1064.7,Open,SHORT,1064.7,42055000.0,
2023-01-12,11:25:00,1064.0,Close,None,1064.0,42078000.0,2078000.0
2023-01-12,13:25:00,1059.9,Open,SHORT,1059.9,42078000.0,
2023-01-12,14:00:00,1062.4,Close,None,1062.4,41781000.0,1781000.0
2023-01-13,09:05:00,1071.5,Open,LONG,1071.5,41781000.0,
2023-01-13,10:45:00,1071.0,Close,None,1071.0,41684000.0,1684000.0
2023-01-13,11:20:00,1070.4,Open,SHORT,1070.4,41684000.0,
2023-01-13,13:35:00,1070.6,Close,None,1070.6,41617000.0,1617000.0
2023-01-13,14:05:00,1066.6,Open,SHORT,1066.6,41617000.0,
2023-01-16,09:00:00,1072.7,Close,None,1072.7,40960000.0,960000.0000000001
2023-01-16,09:25:00,1072.3,Open,LONG,1072.3,40960000.0,
2023-01-16,09:50:00,1069.4,Close,None,1069.4,40623000.0,623000.0000000001
2023-01-16,10:20:00,1065.8,Open,SHORT,1065.8,40623000.0,
2023-01-16,10:55:00,1068.2,Close,None,1068.2,40336000.0,336000.0000000001
2023-01-16,13:55:00,1070.7,Open,LONG,1070.7,40336000.0,
2023-01-17,13:45:00,1092.0,Close,None,1092.0,42419000.0,2419000.0
2023-01-17,14:15:00,1098.9,Open,LONG,1098.9,42419000.0,
2023-01-18,13:00:00,1112.3,Close,None,1112.3,43712000.0,3712000.0
2023-01-18,13:55:00,1116.5,Open,LONG,1116.5,43712000.0,
2023-01-19,09:00:00,1113.5,Close,None,1113.5,43365000.0,3365000.0
2023-01-19,10:05:00,1122.1,Open,LONG,1122.1,43365000.0,
2023-01-19,10:55:00,1119.4,Close,None,1119.4,43048000.0,3048000.0
2023-01-19,13:45:00,1117.3,Open,SHORT,1117.3,43048000.0,
2023-01-19,13:50:00,1119.9,Close,None,1119.9,42741000.0,2741000.0
2023-01-19,14:00:00,1120.3,Open,LONG,1120.3,42741000.0,
2023-01-19,14:05:00,1118.7,Close,None,1118.7,42534000.0,2534000.0
2023-01-19,14:25:00,1121.0,Open,LONG,1121.0,42534000.0,
2023-01-27,09:00:00,1139.4,Close_Future_Expired,None,1139.4,44327000.00000001,1840000.000000009
2023-01-27,10:10:00,1138.9,Open,SHORT,1138.9,44327000.00000001,
2023-01-27,10:40:00,1140.6,Close,None,1140.6,44110000.00000001,1623000.000000009
2023-01-27,11:10:00,1141.8,Open,LONG,1141.8,44110000.00000001,
2023-01-27,13:00:00,1140.7,Close,None,1140.7,43953000.00000001,1466000.000000009
2023-01-27,13:45:00,1139.0,Open,SHORT,1139.0,43953000.00000001,
2023-01-30,09:55:00,1127.3,Close,None,1127.3,45076000.00000001,2589000.000000009
2023-01-30,10:45:00,1122.4,Open,SHORT,1122.4,45076000.00000001,
2023-01-30,13:05:00,1124.2,Close,None,1124.2,44849000.00000001,2362000.000000009
2023-01-30,13:35:00,1122.5,Open,SHORT,1122.5,44849000.00000001,
2023-01-30,13:50:00,1124.2,Close,None,1124.2,44632000.00000001,2145000.000000009
2023-01-30,14:05:00,1119.0,Open,SHORT,1119.0,44632000.00000001,
2023-01-31,13:10:00,1100.5,Close,None,1100.5,46435000.00000001,3948000.000000009
2023-01-31,13:45:00,1109.5,Open,LONG,1109.5,46435000.00000001,
2023-02-01,09:45:00,1122.3,Close,None,1122.3,47668000.00000001,5181000.000000009
2023-02-01,10:50:00,1113.9,Open,SHORT,1113.9,47668000.00000001,
2023-02-01,13:25:00,1118.3,Close,None,1118.3,47181000.00000001,4694000.000000009
2023-02-01,13:45:00,1121.6,Open,LONG,1121.6,47181000.00000001,
2023-02-01,13:50:00,1114.8,Close,None,1114.8,46454000.00000001,3967000.0000000093
2023-02-02,09:10:00,1092.0,Open,SHORT,1092.0,46454000.00000001,
2023-02-02,10:45:00,1092.2,Close,None,1092.2,46387000.00000001,3900000.0000000093
2023-02-02,11:15:00,1094.9,Open,LONG,1094.9,46387000.00000001,
2023-02-02,13:15:00,1089.5,Close,None,1089.5,45800000.00000001,3313000.0000000093
